time,"[PCM] Actual Electronic Throttle Control (°)","[PCM] Actual Output Shaft Speed (rpm)","[PCM] Actual Torque Converter Slip (rpm)","[PCM] Actual Turbine Shaft Speed (rpm)","[PCM] ATF Temperature (℃)","[PCM] Commanded Gear ()","[PCM] Commanded Gear Ratio ()","[PCM] Currently Detected Engine Misfire ()","[PCM] Desired Electronic Throttle Control (°)","[PCM] Desired Torque Converter Slip (rpm)","[PCM] Fuel level (%)","[PCM] Knock Sensor 1 ()","[PCM] Knock Sensor 2 ()","[PCM] Measured Gear Ratio ()","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (L/100km)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Commanded throttle actuator (%)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Ethanol fuel percent (%)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
17:55:11.601,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:11.685,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:11.722,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:11.752,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:11.822,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:11.882,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:11.937,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:11.997,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.054,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.121,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.181,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.241,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.293,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.358,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.420,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.482,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143549,39.3121726,
17:55:12.521,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.16422614759812484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.9143549,39.3121726,
17:55:12.521,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.16422589533313156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.9143574,39.312172,
17:55:12.572,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:12.634,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:12.689,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:12.763,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:12.808,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:12.861,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:12.945,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.020,,,,,64.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.153,,,,,64.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.254,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.317,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.377,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.442,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.497,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143574,39.312172,
17:55:13.538,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.16059556342284326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.9143574,39.312172,
17:55:13.538,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.16059531834811322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.9143564,39.3121695,
17:55:13.722,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143564,39.3121695,
17:55:14.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40652128,,,,,,,,,,,,,,,,,,,21.9143564,39.3121695,
17:55:14.190,,,,,64.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143564,39.3121695,
17:55:14.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40652128,,,,,,,,,,,,,,,,,,,21.9143564,39.3121695,
17:55:14.520,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143564,39.3121695,
17:55:14.529,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.15721066296250327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.9143564,39.3121695,
17:55:14.529,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.15721035183307988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.914356,39.3121682,
17:55:14.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40652128,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:14.696,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:14.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40652128,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:14.885,,,,,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:15.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40652128,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:15.209,,,,,64.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:15.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863311240000002,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:15.389,,,,,64.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:15.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863311240000002,,,,,,,,,,,,,,,,,,,21.914356,39.3121682,
17:55:15.537,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.15630523903155435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11410200297832489,,,,,21.914356,39.3121682,
17:55:15.537,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.15630504454509278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11410200297832489,,,,,21.9143548,39.3121687,
17:55:15.577,,,,,64.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143548,39.3121687,
17:55:15.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863311240000002,,,,,,,,,,,,,,,,,,,21.9143548,39.3121687,
17:55:15.722,,,,,64.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143548,39.3121687,
17:55:15.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863311240000002,,,,,,,,,,,,,,,,,,,21.9143548,39.3121687,
17:55:16.034,,,,,64.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143548,39.3121687,
17:55:16.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863311240000002,,,,,,,,,,,,,,,,,,,21.9143548,39.3121687,
17:55:16.527,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.15547428821179526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11521005034446717,,,,,21.9143548,39.3121687,
17:55:16.527,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.1554742247627403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11521005034446717,,,,,21.9143542,39.3121684,
17:55:16.631,,,,,,,,,3.890684367132067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:16.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863311240000002,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:17.034,,,,,,,,,2.7559014267185473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:17.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863311240000002,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:17.194,,,,,,,,,2.5664454108491648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:17.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37973008,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:17.386,,,,,,,,,2.505897611963073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:17.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37973008,,,,,,,,,,,,,,,,,,,21.9143542,39.3121684,
17:55:17.532,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.15534776223969032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1491838350892067,,,,,21.9143542,39.3121684,
17:55:17.532,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.1553477542875328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1491838350892067,,,,,21.9143529,39.3121693,
17:55:17.606,,,,,,,,,2.488319218738079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:17.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37973008,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:17.758,,,,,,,,,2.4785534447241933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:17.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37973008,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:17.876,,,,,,,,,2.4648813611047533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:17.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37973008,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:18.032,,,,,,,,,2.4492561226825362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:18.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37973008,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:18.278,,,,,,,,,2.4531624322880905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:18.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.867776440000002,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:18.472,,,,,,,,,2.4551155870908676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121693,
17:55:18.637,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.1557396308542206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17348106801509858,,,,,21.9143529,39.3121693,
17:55:18.637,,,,,,,,,,,,,,,,,,137.70001220703125,,,,,,,,0.15573970480554808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17348106801509858,,,,,21.9143529,39.3121692,
17:55:18.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.867776440000002,,,,,,,,,,,,,,,,,,,21.9143529,39.3121692,
17:55:18.806,,,,,,,,,2.4492561226825362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121692,
17:55:18.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.867776440000002,,,,,,,,,,,,,,,,,,,21.9143529,39.3121692,
17:55:19.040,,,,,,,,,2.460975051499199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9143529,39.3121692,
17:55:19.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.867776440000002,,,,,,,,,,,,,,,,,,,21.9143529,39.3121692,
